family_id	head	size	peak_zipf	median_zipf	peak_word	charged	labelled	charged_pct	eligible	covered	synsets
oewn-02093502-a	unconscientious	3	2.76	2.02	unconscionable	3	3	1.0	0	0	2
oewn-01964264-a	unregenerate	9	2.73	2.02	obstinate	2	9	0.22	0	0	4
oewn-00631987-a	unbodied	4	2.45	2.02	formless	4	4	1.0	0	0	3
oewn-00742137-a	determinable	5	2.39	2.02	definable	5	5	1.0	0	0	4
oewn-01224390-a	hipped	2	2.2	2.02	hipped	0	2	0.0	0	0	2
oewn-01145865-a	ungracious	3	2.19	2.02	churlish	3	3	1.0	0	0	3
oewn-02928783-a	hematologic	3	2.11	2.02	hematologic	0	3	0.0	0	0	1
oewn-02622817-a	allelic	2	2.02	2.02	allelic	0	2	0.0	0	0	1
oewn-02631765-a	anarchistic	1	2.02	2.02	anarchistic	0	1	0.0	0	0	1
oewn-02926053-a	bacteriological	2	2.02	2.02	bacteriological	0	2	0.0	0	0	1
oewn-02711528-a	commensal	1	2.02	2.02	commensal	0	1	0.0	0	0	1
oewn-02740193-a	flinty	1	2.02	2.02	flinty	1	1	1.0	0	0	1
oewn-03053519-a	inquisitorial	1	2.02	2.02	inquisitorial	0	1	0.0	0	0	1
oewn-01350783-a	intra vires	1	2.02	2.02	intra vires	0	1	0.0	0	0	1
oewn-02601999-a	ipsilateral	1	2.02	2.02	ipsilateral	0	1	0.0	0	0	1
oewn-00898273-a	isotonic	2	2.02	2.02	isotonic	0	2	0.0	0	0	1
oewn-00357061-a	isotonic	1	2.02	2.02	isotonic	0	1	0.0	0	0	1
oewn-02839979-a	isotonic	1	2.02	2.02	isotonic	0	1	0.0	0	0	1
oewn-02913320-a	microelectronic	1	2.02	2.02	microelectronic	0	1	0.0	0	0	1
oewn-03008837-a	prosodic	1	2.02	2.02	prosodic	0	1	0.0	0	0	1
oewn-02925351-a	psychotherapeutic	1	2.02	2.02	psychotherapeutic	0	1	0.0	0	0	1
oewn-02960229-a	rhombic	1	2.02	2.02	rhombic	0	1	0.0	0	0	1
oewn-02802307-a	sadomasochistic	1	2.02	2.02	sadomasochistic	0	1	0.0	0	0	1
oewn-02656145-a	stomatal	2	2.02	2.02	stomatal	0	2	0.0	0	0	1
oewn-02656346-a	stomatal	2	2.02	2.02	stomatal	0	2	0.0	0	0	1
oewn-02463135-a	trackless	1	2.02	2.02	trackless	0	1	0.0	0	0	1
oewn-02476222-a	tubeless	1	2.02	2.02	tubeless	0	1	0.0	0	0	1
oewn-01350931-a	ultra vires	1	2.02	2.02	ultra vires	0	1	0.0	0	0	1
oewn-01835223-a	unpowered	1	2.02	2.02	unpowered	1	1	1.0	0	0	1
oewn-02103493-a	unfastened	7	3.76	2.01	unlocked	7	7	1.0	0	0	3
oewn-00243422-a	quadrupedal	3	3.3	2.01	four-footed	0	3	0.0	0	0	1
oewn-01903854-a	unprovocative	4	2.84	2.01	disarming	2	4	0.5	0	0	3
oewn-02843703-a	fungicidal	2	2.51	2.01	antifungal	2	2	1.0	0	0	1
oewn-02783873-a	palmar	2	2.24	2.01	palmar	0	2	0.0	0	0	1
oewn-01293456-a	uncleared	2	2.24	2.01	unimproved	1	2	0.5	0	0	2
oewn-01377508-a	knowable	4	2.23	2.01	knowable	4	4	1.0	0	0	1
oewn-03060625-a	bivariate	1	2.01	2.01	bivariate	0	1	0.0	0	0	1
oewn-02729581-a	electrophoretic	2	2.01	2.01	electrophoretic	0	2	0.0	0	0	1
oewn-02772603-a	provencal	1	2.01	2.01	provencal	0	1	0.0	0	0	1
oewn-02822020-a	spatiotemporal	1	2.01	2.01	spatiotemporal	0	1	0.0	0	0	1
oewn-02476139-a	tubed	1	2.01	2.01	tubed	0	1	0.0	0	0	1
oewn-01100582-a	unframed	1	2.01	2.01	unframed	1	1	1.0	0	0	1
oewn-00566527-a	disjunctive	8	4.71	2.0	alternative	1	9	0.11	0	0	7
oewn-02028753-a	ribbed	3	2.92	2.0	ribbed	1	3	0.33	0	0	3
oewn-00302053-a	calculable	7	2.51	2.0	countable	1	7	0.14	0	0	3
oewn-02621020-a	alchemic	2	2.5	2.0	alchemical	0	2	0.0	0	0	1
oewn-02866070-a	polymorphic	2	2.43	2.0	polymorphic	0	2	0.0	0	0	1
oewn-02866388-a	polymorphous	2	2.43	2.0	polymorphic	0	2	0.0	0	0	1
oewn-02807534-a	septal	2	2.35	2.0	septal	0	2	0.0	0	0	1
oewn-02856264-a	ciliary	3	2.2	2.0	ciliary	0	3	0.0	0	0	1
oewn-02856129-a	ciliary	2	2.2	2.0	ciliary	0	2	0.0	0	0	1
oewn-02709250-a	cloven-hoofed	2	2.15	2.0	cloven-footed	0	2	0.0	0	0	1
oewn-02613736-a	adamantine	1	2.0	2.0	adamantine	0	1	0.0	0	0	1
oewn-00061347-a	anticholinergic	1	2.0	2.0	anticholinergic	0	1	0.0	0	0	1
oewn-02670438-a	basilar	2	2.0	2.0	basilar	0	2	0.0	0	0	1
oewn-02781171-a	numinous	1	2.0	2.0	numinous	0	1	0.0	0	0	1
oewn-02796909-a	pupillary	1	2.0	2.0	pupillary	0	1	0.0	0	0	1
oewn-02498770-a	translatable	1	2.0	2.0	translatable	0	1	0.0	0	0	1
oewn-00412558-a	unchristian	5	2.0	2.0	unchristian	5	5	1.0	0	0	3
oewn-02105416-a	unseductive	3	2.0	2.0	uninviting	1	3	0.33	0	0	2
oewn-02437994-a	uncombed	3	2.64	1.99	unkempt	1	3	0.33	0	0	3
oewn-02142260-a	unsexy	3	2.31	1.99	sexless	4	4	1.0	0	0	4
oewn-02529227-a	oviparous	2	2.24	1.99	broody	0	2	0.0	0	0	2
oewn-02499163-a	ungulate	5	2.11	1.99	hoofed	0	5	0.0	0	0	2
oewn-02993534-a	catechetical	2	1.99	1.99	catechetical	0	2	0.0	0	0	1
oewn-03109146-a	patronymic	1	1.99	1.99	patronymic	0	1	0.0	0	0	1
oewn-02034987-a	rimless	1	1.99	1.99	rimless	0	1	0.0	0	0	1
oewn-01704746-a	roofless	1	1.99	1.99	roofless	1	1	1.0	0	0	1
oewn-02955291-a	trabecular	2	1.99	1.99	trabecular	0	2	0.0	0	0	1
oewn-03138067-a	trivalent	1	1.99	1.99	trivalent	0	1	0.0	0	0	1
oewn-01124160-a	unglazed	2	1.99	1.99	unglazed	1	2	0.5	0	0	2
oewn-01124528-a	unglazed	2	1.99	1.99	unglazed	2	2	1.0	0	0	1
oewn-01185568-a	digestible	4	5.33	1.98	light	2	4	0.5	0	0	4
oewn-02484767-a	multiparous	3	2.71	1.98	twinning	0	3	0.0	0	0	2
oewn-03019038-a	hemolytic	2	2.33	1.98	hemolytic	2	2	1.0	0	0	1
oewn-00942070-a	explicable	3	2.28	1.98	explainable	3	3	1.0	0	0	2
oewn-03060476-a	bivalent	2	2.26	1.98	divalent	0	2	0.0	0	0	1
oewn-02781553-a	oligarchic	2	2.18	1.98	oligarchic	0	2	0.0	0	0	1
oewn-00105822-a	unambitious	3	2.0	1.98	unambitious	3	3	1.0	0	0	2
oewn-02657086-a	astronautic	2	1.98	1.98	astronautical	0	2	0.0	0	0	1
oewn-02659693-a	auricular	1	1.98	1.98	auricular	0	1	0.0	0	0	1
oewn-02659830-a	auricular	1	1.98	1.98	auricular	0	1	0.0	0	0	1
oewn-02860142-a	extragalactic	1	1.98	1.98	extragalactic	0	1	0.0	0	0	1
oewn-02663582-a	heterotrophic	1	1.98	1.98	heterotrophic	1	1	1.0	0	0	1
oewn-02760462-a	insecticidal	1	1.98	1.98	insecticidal	0	1	0.0	0	0	1
oewn-02839367-a	interlocutory	1	1.98	1.98	interlocutory	0	1	0.0	0	0	1
oewn-00412086-a	christian	4	4.88	1.97	christian	3	4	0.75	0	0	3
oewn-00717424-a	beseeching	12	3.53	1.97	pleading	4	12	0.33	0	0	7
oewn-02365671-a	insurmountable	4	3.03	1.97	insurmountable	4	4	1.0	0	0	2
oewn-00565913-a	conjunctive	3	3.01	1.97	connective	1	3	0.33	0	0	3
oewn-02964151-a	universalistic	2	2.63	1.97	universalist	2	2	1.0	0	0	1
oewn-01289543-a	unimpressive	2	2.55	1.97	unimpressive	2	2	1.0	0	0	2
oewn-02899045-a	coital	2	2.09	1.97	coital	0	2	0.0	0	0	1
oewn-00140394-a	a posteriori	1	1.97	1.97	a posteriori	0	1	0.0	0	0	1
oewn-02672725-a	benzoic	1	1.97	1.97	benzoic	0	1	0.0	0	0	1
oewn-02693436-a	catabolic	2	1.97	1.97	catabolic	2	2	1.0	0	0	1
oewn-02637412-a	cathodic	1	1.97	1.97	cathodic	0	1	0.0	0	0	1
oewn-01212442-a	ceilinged	4	1.97	1.97	ceilinged	2	4	0.5	0	0	4
oewn-02711351-a	colorimetric	2	1.97	1.97	colorimetric	0	2	0.0	0	0	1
oewn-02734786-a	excretory	1	1.97	1.97	excretory	0	1	0.0	0	0	1
oewn-02880198-a	gustatory	3	1.97	1.97	gustatory	0	3	0.0	0	0	1
oewn-00316280-a	insectivorous	3	1.97	1.97	insectivorous	0	3	0.0	0	0	3
oewn-02778022-a	nasopharyngeal	1	1.97	1.97	nasopharyngeal	0	1	0.0	0	0	1
oewn-03111006-a	phonic	1	1.97	1.97	phonic	0	1	0.0	0	0	1
oewn-03111095-a	phonic	1	1.97	1.97	phonic	0	1	0.0	0	0	1
oewn-00473168-a	publishable	1	1.97	1.97	publishable	1	1	1.0	0	0	1
oewn-02991792-a	rheologic	2	1.97	1.97	rheological	0	2	0.0	0	0	1
oewn-02832414-a	urogenital	1	1.97	1.97	urogenital	0	1	0.0	0	0	1
oewn-00357322-a	nonionized	5	2.75	1.96	unionized	5	5	1.0	0	0	1
oewn-00690440-a	interrogative	2	2.35	1.96	interrogative	0	2	0.0	0	0	1
oewn-01371108-a	joyless	5	2.34	1.96	joyless	4	5	0.8	0	0	4
oewn-02704984-a	chimeric	3	2.2	1.96	chimeric	0	3	0.0	0	0	1
oewn-02777241-a	mousy	2	2.01	1.96	mousy	2	2	1.0	0	0	1
oewn-02949057-a	cruciferous	1	1.96	1.96	cruciferous	0	1	0.0	0	0	1
oewn-00741517-a	destructible	3	1.96	1.96	destructible	2	3	0.67	0	0	3
oewn-02896253-a	diatomic	1	1.96	1.96	diatomic	0	1	0.0	0	0	1
oewn-02916086-a	latitudinal	1	1.96	1.96	latitudinal	0	1	0.0	0	0	1
oewn-03006669-a	mesonic	2	1.96	1.96	mesic	0	2	0.0	0	0	1
oewn-02900461-a	nonsurgical	1	1.96	1.96	nonsurgical	0	1	0.0	0	0	1
oewn-02784673-a	paramedical	1	1.96	1.96	paramedical	0	1	0.0	0	0	1
oewn-02807677-a	sepulchral	1	1.96	1.96	sepulchral	0	1	0.0	0	0	1
oewn-00756614-a	statesmanlike	2	1.96	1.96	statesmanlike	2	2	1.0	0	0	1
oewn-02476464-a	untucked	1	1.96	1.96	untucked	1	1	1.0	0	0	1
oewn-00779459-a	undiscriminating	6	3.0	1.95	indiscriminate	1	6	0.17	0	0	5
oewn-02654324-a	artiodactyl	3	2.83	1.95	even-toed	0	3	0.0	0	0	1
oewn-02755492-a	hydrographic	2	2.66	1.95	hydrographic	0	2	0.0	0	0	1
oewn-00141810-a	columned	7	2.4	1.95	columnar	0	8	0.0	0	0	6
oewn-02634731-a	animist	2	2.0	1.95	animist	0	2	0.0	0	0	1
oewn-02618661-a	agonistic	1	1.95	1.95	agonistic	0	1	0.0	0	0	1
oewn-02661008-a	austenitic	1	1.95	1.95	austenitic	0	1	0.0	0	0	1
oewn-03033863-a	epiphytic	1	1.95	1.95	epiphytic	0	1	0.0	0	0	1
oewn-02737081-a	fermentable	1	1.95	1.95	fermentable	1	1	1.0	0	0	1
oewn-00584515-a	indiscernible	1	1.95	1.95	indiscernible	1	1	1.0	0	0	1
oewn-02768994-a	luteal	1	1.95	1.95	luteal	0	1	0.0	0	0	1
oewn-01041087-a	nonnative	1	1.95	1.95	nonnative	1	1	1.0	0	0	1
oewn-00487240-a	nonresidential	1	1.95	1.95	nonresidential	0	1	0.0	0	0	1
oewn-03111483-a	piratical	1	1.95	1.95	piratical	0	1	0.0	0	0	1
oewn-03111641-a	piratical	1	1.95	1.95	piratical	0	1	0.0	0	0	1
oewn-02808527-a	siliceous	2	1.95	1.95	siliceous	0	2	0.0	0	0	1
oewn-03132349-a	stipendiary	1	1.95	1.95	stipendiary	1	1	1.0	0	0	1
oewn-03133523-a	syphilitic	1	1.95	1.95	syphilitic	0	1	0.0	0	0	1
oewn-02884346-a	transcultural	1	1.95	1.95	transcultural	0	1	0.0	0	0	1
oewn-03166797-a	transpiring	1	1.95	1.95	transpiring	0	1	0.0	0	0	1
oewn-02833540-a	valent	1	1.95	1.95	valent	0	1	0.0	0	0	1
oewn-02960848-a	geomorphologic	5	4.18	1.94	structural	0	5	0.0	0	0	1
oewn-00657852-a	uncrowned	3	3.47	1.94	quasi-royal	1	3	0.33	0	0	2
oewn-01001023-a	feathered	15	3.26	1.94	fledged	6	18	0.33	0	0	12
oewn-00697733-a	indefeasible	3	2.69	1.94	inalienable	3	3	1.0	0	0	2
oewn-02706502-a	chordal	1	1.94	1.94	chordal	0	1	0.0	0	0	1
oewn-02931176-a	criminological	1	1.94	1.94	criminological	0	1	0.0	0	0	1
oewn-01554795-a	licit	1	1.94	1.94	licit	1	1	1.0	0	0	1
oewn-00130801-a	postprandial	1	1.94	1.94	postprandial	0	1	0.0	0	0	1
oewn-02307782-a	starless	1	1.94	1.94	starless	1	1	1.0	0	0	1
oewn-02845365-a	tetragonal	1	1.94	1.94	tetragonal	0	1	0.0	0	0	1
oewn-00343800-a	uncertified	1	1.94	1.94	uncertified	1	1	1.0	0	0	1
oewn-01884457-a	unpronounceable	1	1.94	1.94	unpronounceable	1	1	1.0	0	0	1
oewn-03157135-a	yeasty	2	1.94	1.94	yeasty	0	2	0.0	0	0	1
oewn-02374768-a	nonexempt	4	3.89	1.93	liable	3	4	0.75	0	0	4
oewn-00593083-a	contestable	6	3.13	1.93	debatable	6	6	1.0	0	0	4
oewn-01382770-a	unlabeled	3	2.21	1.93	unlabeled	3	3	1.0	0	0	1
oewn-02639084-a	anthropic	2	1.93	1.93	anthropic	0	2	0.0	0	0	1
oewn-02774596-a	meridional	1	1.93	1.93	meridional	0	1	0.0	0	0	1
oewn-03012376-a	oracular	1	1.93	1.93	oracular	0	1	0.0	0	0	1
oewn-01738116-a	parented	1	1.93	1.93	parented	0	1	0.0	0	0	1
oewn-02773098-a	premenopausal	1	1.93	1.93	premenopausal	0	1	0.0	0	0	1
oewn-01970119-a	rentable	1	1.93	1.93	rentable	1	1	1.0	0	0	1
oewn-02829539-a	tubercular	1	1.93	1.93	tubercular	1	1	1.0	0	0	1
oewn-02829690-a	tubercular	1	1.93	1.93	tubercular	1	1	1.0	0	0	1
oewn-02829897-a	tubercular	1	1.93	1.93	tubercular	0	1	0.0	0	0	1
oewn-01278505-a	unimpaired	1	1.93	1.93	unimpaired	1	1	1.0	0	0	1
oewn-01497888-a	unseasonable	1	1.93	1.93	unseasonable	1	1	1.0	0	0	1
oewn-02232929-a	unsized	2	1.93	1.93	unsorted	2	2	1.0	0	0	2
oewn-01575285-a	natural	4	5.11	1.92	natural	4	4	1.0	0	0	2
oewn-03109409-a	penile	2	2.67	1.92	penile	0	2	0.0	0	0	1
oewn-02794218-a	preclinical	2	2.61	1.92	preclinical	2	2	1.0	0	0	1
oewn-00477739-a	unlighted	3	2.44	1.92	unlit	3	3	1.0	0	0	2
oewn-02815971-a	sulfurous	2	2.01	1.92	sulphurous	0	2	0.0	0	0	1
oewn-02990573-a	otic	2	1.98	1.92	auricular	0	2	0.0	0	0	1
oewn-02762139-a	nonionic	2	1.96	1.92	nonionic	0	2	0.0	0	0	1
oewn-00110072-a	anadromous	1	1.92	1.92	anadromous	0	1	0.0	0	0	1
oewn-03146805-a	anthropocentric	1	1.92	1.92	anthropocentric	0	1	0.0	0	0	1
oewn-91000581-a	bitey	1	1.92	1.92	bitey	0	1	0.0	0	0	1
oewn-03000927-a	conspecific	1	1.92	1.92	conspecific	0	1	0.0	0	0	1
oewn-02747332-a	granulomatous	1	1.92	1.92	granulomatous	0	1	0.0	0	0	1
oewn-02843267-a	piscine	1	1.92	1.92	piscine	0	1	0.0	0	0	1
oewn-02796812-a	pubertal	1	1.92	1.92	pubertal	0	1	0.0	0	0	1
oewn-02095231-a	unseaworthy	1	1.92	1.92	unseaworthy	1	1	1.0	0	0	1
oewn-00483212-a	commensurate	6	3.04	1.91	proportionate	0	6	0.0	0	0	4
oewn-00225394-a	beneficent	2	2.19	1.91	beneficent	2	2	1.0	0	0	2
oewn-01488809-a	unwomanly	5	2.09	1.91	mannish	1	5	0.2	0	0	4
oewn-01498329-a	unseasoned	2	2.03	1.91	unseasoned	2	2	1.0	0	0	2
oewn-02095343-a	airworthy	1	1.91	1.91	airworthy	0	1	0.0	0	0	1
oewn-02631663-a	anaplastic	1	1.91	1.91	anaplastic	0	1	0.0	0	0	1
oewn-01547800-a	dioecious	2	1.91	1.91	dioecious	0	2	0.0	0	0	1
oewn-03073685-a	domiciliary	1	1.91	1.91	domiciliary	0	1	0.0	0	0	1
oewn-02503545-a	downstage	1	1.91	1.91	downstage	0	1	0.0	0	0	1
oewn-02959136-a	hilar	1	1.91	1.91	hilar	0	1	0.0	0	0	1
oewn-00898419-a	hypertonic	1	1.91	1.91	hypertonic	0	1	0.0	0	0	1
oewn-02417089-a	hypertonic	1	1.91	1.91	hypertonic	0	1	0.0	0	0	1
oewn-02772023-a	meningeal	1	1.91	1.91	meningeal	0	1	0.0	0	0	1
oewn-02961601-a	ohmic	1	1.91	1.91	ohmic	0	1	0.0	0	0	1
oewn-02792053-a	plutocratic	2	1.91	1.91	plutocratic	0	2	0.0	0	0	1
oewn-02864790-a	stearic	1	1.91	1.91	stearic	0	1	0.0	0	0	1
oewn-03136454-a	thermionic	1	1.91	1.91	thermionic	0	1	0.0	0	0	1
oewn-01616581-a	obedient	6	3.19	1.9	obedient	6	6	1.0	0	0	4
oewn-00494016-a	hydrophilic	2	2.51	1.9	hydrophilic	0	2	0.0	0	0	2
oewn-02923189-a	spiritualistic	2	2.44	1.9	spiritualist	0	2	0.0	0	0	1
oewn-01431454-a	hatted	2	2.08	1.9	hatted	1	2	0.5	0	0	2
oewn-02702681-a	chelate	1	1.9	1.9	chelate	0	1	0.0	0	0	1
oewn-02295368-a	consonantal	1	1.9	1.9	consonantal	1	1	1.0	0	0	1
oewn-02712945-a	consonantal	1	1.9	1.9	consonantal	0	1	0.0	0	0	1
oewn-02965519-a	dipolar	1	1.9	1.9	dipolar	0	1	0.0	0	0	1
oewn-02926694-a	exocrine	1	1.9	1.9	exocrine	0	1	0.0	0	0	1
oewn-03122260-a	expiratory	1	1.9	1.9	expiratory	0	1	0.0	0	0	1
oewn-03081658-a	greenside	1	1.9	1.9	greenside	0	1	0.0	0	0	1
oewn-02840596-a	leprous	1	1.9	1.9	leprous	0	1	0.0	0	0	1
oewn-02864319-a	mastoid	2	1.9	1.9	mastoid	0	2	0.0	0	0	1
oewn-02864419-a	mastoid	1	1.9	1.9	mastoid	0	1	0.0	0	0	1
oewn-01546656-a	monoclinous	2	1.9	1.9	hermaphroditic	0	2	0.0	0	0	2
oewn-00652427-a	nonjudgmental	1	1.9	1.9	nonjudgmental	0	1	0.0	0	0	1
oewn-02783276-a	packable	1	1.9	1.9	packable	1	1	1.0	0	0	1
oewn-02879424-a	proprioceptive	1	1.9	1.9	proprioceptive	0	1	0.0	0	0	1
oewn-02851725-a	succinic	1	1.9	1.9	succinic	0	1	0.0	0	0	1
oewn-02385377-a	sympatric	1	1.9	1.9	sympatric	0	1	0.0	0	0	1
oewn-00800773-a	undrinkable	1	1.9	1.9	undrinkable	1	1	1.0	0	0	1
oewn-01739724-a	wifely	3	1.9	1.9	wifely	0	3	0.0	0	0	1
oewn-01221012-a	high-rise	6	4.76	1.89	high-rise	0	6	0.0	0	0	3
oewn-00335988-a	decentralizing	3	2.97	1.89	centrifugal	1	3	0.33	0	0	2
oewn-02692618-a	cartographic	2	2.46	1.89	cartographic	0	2	0.0	0	0	1
oewn-02649844-a	archdiocesan	1	1.89	1.89	archdiocesan	0	1	0.0	0	0	1
oewn-02675059-a	bimetallistic	2	1.89	1.89	bimetallic	0	2	0.0	0	0	1
oewn-02828052-a	clonic	1	1.89	1.89	clonic	0	1	0.0	0	0	1
oewn-00114056-a	derivational	1	1.89	1.89	derivational	1	1	1.0	0	0	1
oewn-02926820-a	endodontic	1	1.89	1.89	endodontic	0	1	0.0	0	0	1
oewn-00174254-a	predicative	1	1.89	1.89	predicative	0	1	0.0	0	0	1
oewn-03148523-a	striate	1	1.89	1.89	striate	1	1	1.0	0	0	1
oewn-00554838-a	subordinating	2	1.89	1.89	subordinating	0	2	0.0	0	0	1
oewn-00361315-a	unchartered	1	1.89	1.89	unchartered	0	1	0.0	0	0	1
oewn-01308562-a	uninformative	2	1.89	1.89	uninformative	2	2	1.0	0	0	2
oewn-03026626-a	flagellate	4	3.38	1.88	lash-like	0	4	0.0	0	0	1
oewn-02261411-a	ungregarious	4	2.7	1.88	tufted	1	4	0.25	0	0	2
oewn-01399805-a	leaded	3	2.64	1.88	leaded	0	3	0.0	0	0	2
oewn-02716896-a	crustaceous	2	2.56	1.88	crustacean	0	2	0.0	0	0	1
oewn-02888435-a	hypoglycemic	2	2.23	1.88	hypoglycemic	0	2	0.0	0	0	1
oewn-02942867-a	deist	2	2.12	1.88	deist	0	2	0.0	0	0	1
oewn-02899599-a	multiphase	2	2.1	1.88	multiphase	0	2	0.0	0	0	1
oewn-02647462-a	arachnoid	5	1.95	1.88	spidery	0	5	0.0	0	0	1
oewn-03051511-a	actinic	1	1.88	1.88	actinic	0	1	0.0	0	0	1
oewn-00131353-a	anterograde	1	1.88	1.88	anterograde	0	1	0.0	0	0	1
oewn-03020868-a	atrophic	1	1.88	1.88	atrophic	0	1	0.0	0	0	1
oewn-02666543-a	azimuthal	1	1.88	1.88	azimuthal	0	1	0.0	0	0	1
oewn-03159804-a	cantering	1	1.88	1.88	cantering	0	1	0.0	0	0	1
oewn-02698753-a	centralist	2	1.88	1.88	centralist	0	2	0.0	0	0	1
oewn-02746212-a	geostrategic	1	1.88	1.88	geostrategic	0	1	0.0	0	0	1
oewn-02760137-a	inhalant	1	1.88	1.88	inhalant	0	1	0.0	0	0	1
oewn-02780583-a	nosocomial	1	1.88	1.88	nosocomial	0	1	0.0	0	0	1
oewn-02901693-a	transoceanic	1	1.88	1.88	transoceanic	0	1	0.0	0	0	1
oewn-02498990-a	untranslatable	1	1.88	1.88	untranslatable	1	1	1.0	0	0	1
oewn-03141158-a	vocative	1	1.88	1.88	vocative	0	1	0.0	0	0	1
oewn-02910918-a	priestly	4	2.92	1.87	priestly	0	4	0.0	0	0	1
oewn-01426871-a	unlivable	3	2.71	1.87	uninhabitable	3	3	1.0	0	0	2
oewn-00920321-a	inconvertible	4	2.36	1.87	irredeemable	4	4	1.0	0	0	2
oewn-00799050-a	undramatic	2	2.12	1.87	unspectacular	2	2	1.0	0	0	2
oewn-02418952-a	thermosetting	2	1.89	1.87	thermosetting	0	2	0.0	0	0	1
oewn-02625362-a	altitudinal	1	1.87	1.87	altitudinal	0	1	0.0	0	0	1
oewn-02652909-a	arteriovenous	1	1.87	1.87	arteriovenous	0	1	0.0	0	0	1
oewn-02715197-a	correlational	1	1.87	1.87	correlational	0	1	0.0	0	0	1
oewn-02887664-a	ectodermal	2	1.87	1.87	ectodermal	0	2	0.0	0	0	1
oewn-00210671-a	ferned	4	1.87	1.87	ferny	5	5	1.0	0	0	3
oewn-02751403-a	heterodyne	1	1.87	1.87	heterodyne	0	1	0.0	0	0	1
oewn-02752793-a	hieratic	1	1.87	1.87	hieratic	0	1	0.0	0	0	1
oewn-02995171-a	macrobiotic	1	1.87	1.87	macrobiotic	0	1	0.0	0	0	1
oewn-03134964-a	tartaric	1	1.87	1.87	tartaric	0	1	0.0	0	0	1
oewn-02822847-a	tentacled	1	1.87	1.87	tentacled	0	1	0.0	0	0	1
oewn-02131124-a	unselected	1	1.87	1.87	unselected	1	1	1.0	0	0	1
oewn-00985009-a	fast	7	5.13	1.86	fast	0	7	0.0	0	0	7
oewn-00724601-a	deniable	6	3.78	1.86	questionable	1	6	0.17	0	0	3
oewn-01562296-a	immortal	6	3.77	1.86	immortal	4	6	0.67	0	0	4
oewn-02270298-a	gaseous	18	3.04	1.86	evaporated	1	18	0.06	0	0	7
oewn-00026628-a	amphoteric	2	1.86	1.86	amphoteric	2	2	1.0	0	0	1
oewn-02654097-a	articulatory	2	1.86	1.86	articulatory	0	2	0.0	0	0	1
oewn-00568227-a	disjunct	1	1.86	1.86	disjunct	0	1	0.0	0	0	1
oewn-02760862-a	intracerebral	1	1.86	1.86	intracerebral	0	1	0.0	0	0	1
oewn-00367606-a	polychromatic	1	1.86	1.86	polychromatic	0	1	0.0	0	0	1
oewn-03116042-a	pugilistic	1	1.86	1.86	pugilistic	0	1	0.0	0	0	1
oewn-02905579-a	sensorineural	1	1.86	1.86	sensorineural	0	1	0.0	0	0	1
oewn-02816921-a	surficial	1	1.86	1.86	surficial	0	1	0.0	0	0	1
oewn-02385754-a	synchronic	1	1.86	1.86	synchronic	0	1	0.0	0	0	1
oewn-02988528-a	quantal	2	2.27	1.85	quantized	0	2	0.0	0	0	1
oewn-00948414-a	inextricable	2	2.06	1.85	inextricable	2	2	1.0	0	0	2
oewn-02617604-a	aeromedical	1	1.85	1.85	aeromedical	0	1	0.0	0	0	1
oewn-01685495-a	atomistic	2	1.85	1.85	atomistic	0	2	0.0	0	0	1
oewn-02658393-a	atrioventricular	2	1.85	1.85	atrioventricular	0	2	0.0	0	0	1
oewn-02683237-a	butyric	1	1.85	1.85	butyric	0	1	0.0	0	0	1
oewn-01223728-a	heterologous	3	1.85	1.85	heterologous	3	3	1.0	0	0	1
oewn-01222982-a	heterologous	1	1.85	1.85	heterologous	0	1	0.0	0	0	1
oewn-02876300-a	millenarian	2	1.85	1.85	millenarian	2	2	1.0	0	0	1
oewn-01551998-a	monovalent	1	1.85	1.85	monovalent	1	1	1.0	0	0	1
oewn-02793331-a	popliteal	1	1.85	1.85	popliteal	0	1	0.0	0	0	1
oewn-02864625-a	saurian	2	1.85	1.85	saurian	0	2	0.0	0	0	1
oewn-02822919-a	teratogenic	1	1.85	1.85	teratogenic	0	1	0.0	0	0	1
oewn-00562718-a	uncrowded	1	1.85	1.85	uncrowded	1	1	1.0	0	0	1
oewn-02464103-a	untrimmed	3	3.25	1.84	uncut	0	3	0.0	0	0	2
oewn-00173823-a	attributive	3	1.84	1.84	attributive	0	3	0.0	0	0	2
oewn-03072187-a	demagogic	2	1.84	1.84	demagogic	0	2	0.0	0	0	1
oewn-03003961-a	embolic	1	1.84	1.84	embolic	0	1	0.0	0	0	1
oewn-02953879-a	genotypical	2	1.84	1.84	genotypic	0	2	0.0	0	0	1
oewn-01427111-a	liveried	1	1.84	1.84	liveried	1	1	1.0	0	0	1
oewn-02879227-a	musicological	1	1.84	1.84	musicological	0	1	0.0	0	0	1
oewn-03135229-a	terminological	1	1.84	1.84	terminological	0	1	0.0	0	0	1
oewn-02884861-a	transuranic	1	1.84	1.84	transuranic	0	1	0.0	0	0	1
oewn-01479992-a	male	6	4.89	1.83	male	3	8	0.38	0	0	6
oewn-01874252-a	unreproducible	4	2.67	1.83	inimitable	4	4	1.0	0	0	3
oewn-02028263-a	unrhythmical	6	1.86	1.83	unmeasured	5	6	0.83	0	0	4
oewn-02735044-a	exilic	1	1.83	1.83	exilic	0	1	0.0	0	0	1
oewn-02777882-a	narcoleptic	1	1.83	1.83	narcoleptic	1	1	1.0	0	0	1
