family_id	head	size	peak_zipf	median_zipf	peak_word	charged	labelled	charged_pct	held	eligible	covered	synsets
oewn-00435327-v	fail	17	6.03	4.84	go	0	17	0.0	0	0	0	5
oewn-02691775-v	run	15	6.03	4.84	go	2	15	0.13	0	0	0	7
oewn-01991507-v	square	4	5.99	4.84	even up	0	4	0.0	0	0	0	2
oewn-01019835-v	demand	5	5.51	4.84	call	0	5	0.0	0	0	0	3
oewn-02537291-v	test	10	5.5	4.84	try	6	10	0.6	0	0	0	4
oewn-01769760-v	worry	6	5.13	4.84	eat	2	6	0.33	0	0	0	4
oewn-00208905-v	deteriorate	8	4.92	4.84	wear	3	8	0.38	0	0	0	3
oewn-00342215-v	proceed	10	6.35	4.83	do	0	10	0.0	0	0	0	3
oewn-00544490-v	develop	4	6.08	4.83	make	0	4	0.0	0	0	0	3
oewn-02665841-v	fit	4	6.03	4.83	go	3	4	0.75	0	0	0	3
oewn-00423043-v	appear	39	5.78	4.83	come on	6	45	0.13	0	0	0	24
oewn-02387509-v	leave office	10	5.71	4.83	give up	4	11	0.36	0	0	0	5
oewn-00299337-v	set	4	5.59	4.83	set	0	4	0.0	0	0	0	3
oewn-01852297-v	stay in place	7	5.33	4.83	stay	0	7	0.0	0	0	0	2
oewn-01512805-v	throw	9	5.32	4.83	turn off	0	9	0.0	0	0	0	3
oewn-01747665-v	model	5	5.13	4.83	model	0	5	0.0	0	0	0	3
oewn-01999243-v	draw	6	6.28	4.82	get out	0	6	0.0	0	0	0	2
oewn-00081834-v	help	7	6.12	4.82	do good	2	7	0.29	0	0	0	3
oewn-00592510-v	understand	19	6.1	4.82	see	2	19	0.11	0	0	0	5
oewn-01998474-v	withdraw	13	6.04	4.82	back up	8	14	0.57	0	0	0	4
oewn-02057865-v	approach	15	6.03	4.82	go up	0	15	0.0	0	0	0	6
oewn-01242426-v	down	6	5.88	4.82	down	0	6	0.0	0	0	0	2
oewn-00549346-v	erupt	5	5.78	4.82	come out	0	5	0.0	0	0	0	2
oewn-01095583-v	war	5	5.46	4.82	go to war	3	5	0.6	0	0	0	3
oewn-02557529-v	save	7	5.27	4.82	bring through	5	9	0.56	0	0	0	3
oewn-02215637-v	get	65	6.71	4.81	have	4	85	0.05	0	0	0	38
oewn-02675578-v	suffice	12	6.35	4.81	do	8	13	0.62	0	0	0	6
oewn-01507886-v	attract	11	6.28	4.81	get	1	12	0.08	0	0	0	5
oewn-01987785-v	change posture	25	6.28	4.81	get up	0	27	0.0	0	0	0	14
oewn-00756987-v	demand	8	6.04	4.81	want	1	9	0.11	0	0	0	6
oewn-01973223-v	ascend	7	6.03	4.81	go up	0	7	0.0	0	0	0	3
oewn-01994295-v	surface	10	6.03	4.81	well	0	10	0.0	0	0	0	5
oewn-02388984-v	take office	7	5.92	4.81	take on	0	7	0.0	0	0	0	3
oewn-00755473-v	request	12	5.89	4.81	say	0	12	0.0	0	0	0	5
oewn-02230274-v	save	9	5.66	4.81	put down	0	9	0.0	0	0	0	3
oewn-02484912-v	issue	7	5.63	4.81	free	0	9	0.0	0	0	0	4
oewn-01113439-v	gain	11	5.39	4.81	win	7	11	0.64	0	0	0	3
oewn-02672137-v	approximate	4	5.36	4.81	come close	2	4	0.5	0	0	0	2
oewn-02676679-v	serve	4	5.3	4.81	act as	0	4	0.0	0	0	0	3
oewn-02047080-v	circulate	9	5.11	4.81	send around	0	10	0.0	0	0	0	5
oewn-00248912-v	senesce	9	6.28	4.8	get on	3	9	0.33	0	0	0	4
oewn-02054081-v	pass	34	6.08	4.8	get over	2	37	0.05	0	0	0	17
oewn-00813960-v	confront	6	5.92	4.8	take on	3	6	0.5	0	0	0	2
oewn-00751211-v	direct	4	5.4	4.8	control	1	4	0.25	0	0	0	3
oewn-01954657-v	transport	10	5.12	4.8	forward	0	10	0.0	0	0	0	5
oewn-02566682-v	effect	4	5.02	4.8	effect	0	4	0.0	0	0	0	4
oewn-01845021-v	travel	4	5.0	4.8	travel	0	4	0.0	0	0	0	4
oewn-01536230-v	houseclean	5	4.97	4.8	clean	0	5	0.0	0	0	0	3
oewn-01438013-v	transmit	17	6.28	4.79	get	0	17	0.0	0	0	0	7
oewn-01158153-v	bet	11	6.1	4.79	see	0	12	0.0	0	0	0	5
oewn-00664507-v	see	16	6.1	4.79	see	3	17	0.18	0	0	0	9
oewn-00961556-v	hark back	6	6.03	4.79	go back	0	6	0.0	0	0	0	2
oewn-02448714-v	operate	6	5.96	4.79	work	0	6	0.0	0	0	0	5
oewn-02398228-v	transfer	4	5.63	4.79	second	0	4	0.0	0	0	0	3
oewn-01436911-v	take away	9	5.62	4.79	take away	0	10	0.0	0	0	0	4
oewn-01516758-v	pitch	4	5.59	4.79	set up	0	4	0.0	0	0	0	2
oewn-01035399-v	cover	11	5.42	4.79	talk about	0	11	0.0	0	0	0	3
oewn-00649877-v	research	10	5.39	4.79	research	0	10	0.0	0	0	0	6
oewn-02001894-v	lag	10	5.29	4.79	get behind	0	10	0.0	0	0	0	2
oewn-01636439-v	project	5	5.22	4.79	project	0	5	0.0	0	0	0	2
oewn-00070587-v	trouble	6	5.18	4.79	break out	3	6	0.5	0	0	0	2
oewn-00820824-v	stand pat	5	5.13	4.79	stand fast	4	5	0.8	0	0	0	2
oewn-02490159-v	shoot	4	5.08	4.79	pick off	0	4	0.0	0	0	0	3
oewn-02158938-v	detect	19	6.1	4.78	see	8	19	0.42	0	0	0	7
oewn-02321848-v	give	6	5.71	4.78	give	0	8	0.0	0	0	0	5
oewn-01743695-v	grow	7	5.66	4.78	keep	0	7	0.0	0	0	0	4
oewn-01214794-v	guide	6	5.49	4.78	run	0	7	0.0	0	0	0	4
oewn-01846997-v	travel	12	5.49	4.78	run	2	13	0.15	0	0	0	7
oewn-01372011-v	break	7	5.18	4.78	break	0	7	0.0	0	0	0	2
oewn-01788114-v	break down	7	5.18	4.78	break down	3	7	0.43	0	0	0	4
oewn-00333645-v	partition	4	4.85	4.78	screen off	0	4	0.0	0	0	0	2
oewn-02561616-v	contribute	4	6.03	4.77	go into	3	4	0.75	0	0	0	2
oewn-01167359-v	use	5	5.81	4.77	use	0	5	0.0	0	0	0	3
oewn-02240011-v	surrender	8	5.71	4.77	give up	0	8	0.0	0	0	0	4
oewn-02388582-v	leave	8	5.34	4.77	leave	0	8	0.0	0	0	0	3
oewn-00966943-v	broach	8	5.32	4.77	deal	0	8	0.0	0	0	0	2
oewn-02093687-v	turn	4	5.32	4.77	turn	0	4	0.0	0	0	0	3
oewn-00050369-v	wear	10	6.11	4.76	get into	0	10	0.0	0	0	0	5
oewn-00351115-v	persevere	17	5.86	4.76	last out	10	17	0.59	0	0	0	6
oewn-00352060-v	stick to	6	5.66	4.76	keep	0	6	0.0	0	0	0	2
oewn-00018806-v	awaken	12	5.51	4.76	call	6	12	0.5	0	0	0	4
oewn-01861378-v	stay	9	5.35	4.76	wait	0	10	0.0	0	0	0	5
oewn-02270039-v	account	9	5.21	4.76	account	0	9	0.0	0	0	0	7
oewn-02478854-v	veto	8	5.11	4.76	vote down	3	8	0.38	0	0	0	2
oewn-02630344-v	originate	15	6.03	4.75	well up	0	15	0.0	0	0	0	6
oewn-02222955-v	collect	4	5.92	4.75	take in	0	4	0.0	0	0	0	3
oewn-00546637-v	develop	5	5.92	4.75	take	3	5	0.6	0	0	0	2
oewn-00671680-v	take	4	5.92	4.75	take	0	4	0.0	0	0	0	3
oewn-00342572-v	come	5	5.78	4.75	come	3	7	0.43	0	0	0	5
oewn-01630392-v	generate	9	5.78	4.75	come up	1	9	0.11	0	0	0	5
oewn-02275982-v	invest	11	5.71	4.75	place	0	11	0.0	0	0	0	7
oewn-01650771-v	establish	9	5.68	4.75	found	0	10	0.0	0	0	0	3
oewn-02674312-v	violate	5	5.68	4.75	go against	3	5	0.6	0	0	0	2
oewn-01151936-v	play	4	5.61	4.75	play	0	4	0.0	0	0	0	4
oewn-02560130-v	foster	7	5.31	4.75	further	3	7	0.43	0	0	0	2
oewn-01850858-v	travel	7	5.0	4.75	travel	0	7	0.0	0	0	0	6
oewn-02710209-v	measure	6	5.86	4.74	last	0	6	0.0	0	0	0	5
oewn-01393487-v	iron	4	5.16	4.74	press	0	4	0.0	0	0	0	2
oewn-01393270-v	press	4	5.16	4.74	press	0	5	0.0	0	0	0	3
oewn-00992844-v	address	6	4.91	4.74	address	2	6	0.33	0	0	0	4
oewn-00219829-v	dry	4	4.74	4.74	dry	0	5	0.0	0	0	0	3
oewn-01139564-v	shoot	9	5.88	4.73	down	0	9	0.0	0	0	0	5
oewn-00045868-v	gain	6	5.66	4.73	put on	0	6	0.0	0	0	0	3
oewn-01130221-v	defend	10	5.52	4.73	stop	1	10	0.1	0	0	0	5
oewn-02766580-v	erupt	9	5.33	4.73	light up	0	9	0.0	0	0	0	4
oewn-02461453-v	guard	10	5.33	4.73	police	0	12	0.0	0	0	0	5
oewn-02094251-v	turn	4	5.32	4.73	turn	0	4	0.0	0	0	0	4
oewn-01136251-v	fire	9	5.3	4.73	fire	0	9	0.0	0	0	0	5
oewn-02412468-v	fight	8	5.23	4.73	fight	0	8	0.0	0	0	0	3
oewn-02412046-v	tug	8	5.13	4.73	drive	3	8	0.38	0	0	0	2
oewn-01431486-v	copulate	42	6.35	4.72	do it	27	44	0.61	0	0	0	10
oewn-02225243-v	transfer	20	6.03	4.72	go	1	22	0.05	0	0	0	13
oewn-02386122-v	chicken out	6	5.93	4.72	back off	0	6	0.0	0	0	0	2
oewn-02614382-v	begin	11	5.78	4.72	come	0	14	0.0	0	0	0	10
oewn-00925764-v	indicate	11	5.68	4.72	show	0	12	0.0	0	0	0	6
oewn-01654152-v	start	7	5.56	4.72	start	0	7	0.0	0	0	0	3
oewn-00781106-v	pause	9	5.45	4.72	take five	0	9	0.0	0	0	0	4
oewn-00894956-v	excuse	4	5.21	4.72	account for	0	4	0.0	0	0	0	3
oewn-01661660-v	disassemble	6	5.18	4.72	break up	0	6	0.0	0	0	0	2
oewn-00820635-v	insist	9	5.13	4.72	stand fast	6	9	0.67	0	0	0	3
oewn-01165936-v	mine	4	5.04	4.72	mine	0	4	0.0	0	0	0	2
oewn-01565786-v	segment	7	5.0	4.72	section	0	7	0.0	0	0	0	3
oewn-00742582-v	communicate	65	6.28	4.71	get	12	72	0.17	0	0	0	37
oewn-01472854-v	receive	8	6.1	4.71	see	1	8	0.12	0	0	0	6
oewn-02294200-v	gain	22	6.08	4.71	make	0	22	0.0	0	0	0	8
oewn-00340744-v	happen	50	6.03	4.71	go	1	58	0.02	0	0	0	28
oewn-00930591-v	convey	14	5.89	4.71	say	2	14	0.14	0	0	0	9
oewn-00485823-v	get through	8	5.87	4.71	get through	0	8	0.0	0	0	0	2
oewn-00670017-v	digest	22	5.66	4.71	put up	14	22	0.64	0	0	0	8
oewn-02455370-v	prevent	17	5.66	4.71	keep	0	17	0.0	0	0	0	11
oewn-02295101-v	earn	4	5.39	4.71	win	0	4	0.0	0	0	0	2
oewn-02450374-v	conduct	4	5.32	4.71	deal	0	4	0.0	0	0	0	2
oewn-00708009-v	project	4	5.22	4.71	project	0	4	0.0	0	0	0	3
oewn-01084999-v	enter	4	4.81	4.71	enter	0	4	0.0	0	0	0	3
oewn-02529837-v	succeed	32	6.28	4.7	get in	1	34	0.03	0	0	0	14
oewn-01570056-v	plant	11	5.59	4.7	set	0	11	0.0	0	0	0	9
oewn-01863207-v	stop	14	5.52	4.7	stop	0	15	0.0	0	0	0	11
oewn-02414542-v	hire	14	5.5	4.7	job	0	15	0.0	0	0	0	8
oewn-02295422-v	profit	13	5.25	4.7	clear	7	13	0.54	0	0	0	6
oewn-02545000-v	dominate	5	4.96	4.7	subject	0	5	0.0	0	0	0	3
oewn-02636270-v	have	22	6.71	4.69	have	1	30	0.03	0	0	0	19
oewn-02137900-v	look	35	6.08	4.69	make	5	37	0.14	0	0	0	19
oewn-02169987-v	inspect	7	6.03	4.69	go over	0	7	0.0	0	0	0	5
oewn-02139513-v	sound	10	6.03	4.69	go	2	10	0.2	0	0	0	9
oewn-02153218-v	show	6	5.68	4.69	show	1	6	0.17	0	0	0	2
oewn-00616690-v	neglect	13	5.34	4.69	leave out	4	13	0.31	0	0	0	3
oewn-00772482-v	induce	54	6.71	4.68	have	1	56	0.02	0	0	0	32
oewn-01033289-v	mail	7	5.43	4.68	post	0	7	0.0	0	0	0	5
oewn-01097629-v	serve	10	5.3	4.68	act	0	10	0.0	0	0	0	8
oewn-00680201-v	schedule	5	6.29	4.67	time	0	5	0.0	0	0	0	5
oewn-00596016-v	know	11	6.1	4.67	know	7	14	0.5	0	0	0	7
oewn-00666401-v	verify	16	6.1	4.67	see	1	21	0.05	0	0	0	5
oewn-01165070-v	exploit	9	5.96	4.67	work	6	9	0.67	0	0	0	6
oewn-00754770-v	request	35	5.92	4.67	take out	2	43	0.05	0	0	0	24
oewn-00757492-v	appeal	5	5.51	4.67	call on	0	5	0.0	0	0	0	3
oewn-01955339-v	send	13	5.32	4.67	turn	0	14	0.0	0	0	0	9
oewn-02170904-v	study	8	5.26	4.67	study	2	8	0.25	0	0	0	3
oewn-02002464-v	follow	8	5.14	4.67	follow	1	8	0.12	0	0	0	5
oewn-01359453-v	adhere	6	5.13	4.67	hold fast	0	7	0.0	0	0	0	2
oewn-01020361-v	claim	4	4.95	4.67	claim	0	5	0.0	0	0	0	4
oewn-01178529-v	regale	6	4.75	4.67	treat	1	6	0.17	0	0	0	4
oewn-01114241-v	score	19	6.71	4.66	have	0	20	0.0	0	0	0	14
oewn-01644397-v	carry through	15	6.35	4.66	do	1	16	0.06	0	0	0	7
oewn-02531751-v	achieve	17	6.28	4.66	get to	1	18	0.06	0	0	0	9
oewn-02555993-v	care	16	6.1	4.66	see	0	16	0.0	0	0	0	6
oewn-02128368-v	cause to be perceived	12	6.03	4.66	go	7	12	0.58	0	0	0	7
oewn-00636568-v	solve	13	5.96	4.66	work	2	14	0.14	0	0	0	7
oewn-00856586-v	gull	12	5.92	4.66	take in	0	12	0.0	0	0	0	2
oewn-00179456-v	take away	17	5.92	4.66	take out	0	17	0.0	0	0	0	6
oewn-00432779-v	decline	6	5.88	4.66	go down	0	6	0.0	0	0	0	4
oewn-02762779-v	precipitate	10	5.78	4.66	come down	0	10	0.0	0	0	0	7
oewn-01728928-v	play	11	5.61	4.66	play	1	11	0.09	0	0	0	7
oewn-01036184-v	discourse	5	5.42	4.66	talk about	1	5	0.2	0	0	0	3
oewn-01006737-v	type	7	5.27	4.66	type	1	7	0.14	0	0	0	6
oewn-01260866-v	fell	10	5.24	4.66	cut	0	10	0.0	0	0	0	5
oewn-02684248-v	concern	5	5.17	4.66	interest	5	5	1.0	0	0	0	2
oewn-02522260-v	mistreat	7	5.13	4.66	step	7	7	1.0	0	0	0	2
oewn-02222048-v	finance	5	6.04	4.65	back	0	5	0.0	0	0	0	5
oewn-00427911-v	disappear	22	6.03	4.65	go	8	23	0.35	0	0	0	11
oewn-02034003-v	separate	9	5.78	4.65	part	0	9	0.0	0	0	0	4
oewn-02731589-v	refrain	27	5.75	4.65	help	7	28	0.25	0	0	0	12
oewn-02207710-v	keep	5	5.66	4.65	keep	4	5	0.8	0	0	0	2
oewn-02329178-v	lend	7	5.13	4.65	trust	0	7	0.0	0	0	0	4
oewn-01062889-v	carry	7	4.89	4.65	carry	0	7	0.0	0	0	0	3
oewn-00434185-v	wax	7	4.81	4.65	gain	0	7	0.0	0	0	0	3
oewn-00814706-v	consider	9	6.1	4.64	see	0	10	0.0	0	0	0	6
oewn-01983915-v	land	14	5.59	4.64	set down	0	15	0.0	0	0	0	10
oewn-01861703-v	start	11	5.56	4.64	start	1	11	0.09	0	0	0	6
oewn-02262178-v	exchange	19	5.54	4.64	change	4	21	0.19	0	0	0	10
oewn-01185870-v	fit	23	5.54	4.64	live up to	13	27	0.48	0	0	0	9
oewn-00834860-v	inform	4	5.53	4.64	tell	0	4	0.0	0	0	0	3
oewn-01425939-v	close	8	5.52	4.64	stop up	0	8	0.0	0	0	0	4
oewn-00452793-v	fill	5	5.52	4.64	water	1	5	0.2	0	0	0	4
oewn-01884666-v	beat	4	5.01	4.64	beat	0	4	0.0	0	0	0	2
oewn-00699355-v	decide	26	6.45	4.63	will	0	26	0.0	0	0	0	10
oewn-02566500-v	make	4	6.35	4.63	do	0	4	0.0	0	0	0	2
oewn-01770804-v	retire	7	5.93	4.63	back off	0	7	0.0	0	0	0	2
oewn-00949109-v	specify	9	5.61	4.63	name	0	10	0.0	0	0	0	5
oewn-00124250-v	move	6	5.35	4.63	move	0	6	0.0	0	0	0	4
oewn-01093838-v	fight	17	5.23	4.63	fight	1	18	0.06	0	0	0	5
oewn-01295488-v	match	7	5.19	4.63	couple	1	7	0.14	0	0	0	3
oewn-00204753-v	slip	6	5.13	4.63	fall away	6	6	1.0	0	0	0	2
oewn-00316131-v	depreciate	4	5.03	4.63	write down	1	4	0.25	0	0	0	2
oewn-00729953-v	blame	3	5.02	4.63	charge	0	4	0.0	0	0	0	2
oewn-00449635-v	empty	4	4.68	4.63	flow away	0	4	0.0	0	0	0	2
oewn-01869369-v	bob	4	4.63	4.63	bob	0	4	0.0	0	0	0	3
oewn-02670846-v	equal	8	6.79	4.62	be	0	9	0.0	0	0	0	5
oewn-00038562-v	dress	9	6.35	4.62	do	0	9	0.0	0	0	0	3
oewn-02081903-v	bring	18	5.92	4.62	take	1	20	0.05	0	0	0	11
oewn-00514573-v	background	5	5.61	4.62	play down	4	5	0.8	0	0	0	3
oewn-00735655-v	align	4	5.5	4.62	side	0	4	0.0	0	0	0	3
oewn-00620141-v	identify	6	5.27	4.62	type	1	6	0.17	0	0	0	4
oewn-00796643-v	schedule	4	5.27	4.62	program	0	4	0.0	0	0	0	3
oewn-01910816-v	walk	4	5.26	4.62	march	0	5	0.0	0	0	0	3
oewn-00440913-v	decelerate	8	5.19	4.62	hold up	0	11	0.0	0	0	0	3
oewn-01491585-v	charge	6	5.02	4.62	charge	0	6	0.0	0	0	0	3
oewn-01986058-v	straighten	6	4.82	4.62	pull up	0	6	0.0	0	0	0	3
oewn-02311261-v	raise	4	4.75	4.62	fund raise	0	4	0.0	0	0	0	2
oewn-00320687-v	bake	4	5.3	4.61	fire	0	4	0.0	0	0	0	4
oewn-02706727-v	hold	8	5.19	4.61	hold	0	8	0.0	0	0	0	3
oewn-01034323-v	e-mail	4	4.68	4.61	email	0	4	0.0	0	0	0	2
oewn-00380830-v	switch	6	6.04	4.6	back	0	6	0.0	0	0	0	4
oewn-00226497-v	dilute	6	5.52	4.6	water down	0	6	0.0	0	0	0	2
oewn-02401858-v	name	4	6.08	4.59	make	0	4	0.0	0	0	0	2
oewn-02686624-v	discontinue	59	6.04	4.59	back out	8	65	0.12	0	0	0	22
oewn-00137133-v	affect	49	5.96	4.59	work	21	51	0.41	0	0	0	17
oewn-00780320-v	interrupt	32	5.92	4.59	take off	0	35	0.0	0	0	0	13
oewn-00876925-v	propose	19	5.78	4.59	state	0	19	0.0	0	0	0	8
oewn-00251067-v	mature	7	5.76	4.59	find	0	7	0.0	0	0	0	4
oewn-02477113-v	register	11	5.43	4.59	book	0	12	0.0	0	0	0	6
oewn-00310092-v	burst	7	5.18	4.59	break open	0	7	0.0	0	0	0	4
oewn-00371065-v	cool	6	5.15	4.59	cool	0	6	0.0	0	0	0	4
oewn-02260917-v	prize	7	5.15	4.59	value	2	7	0.29	0	0	0	3
oewn-02283675-v	profit	7	4.97	4.59	clean up	0	7	0.0	0	0	0	4
oewn-01708311-v	author	4	4.95	4.59	author	0	4	0.0	0	0	0	3
oewn-02233837-v	bequeath	8	6.45	4.58	will	1	8	0.12	0	0	0	5
oewn-02214527-v	subscribe	4	5.92	4.58	take	0	5	0.0	0	0	0	3
oewn-01092289-v	group	9	5.67	4.58	team	2	9	0.22	0	0	0	6
oewn-00982485-v	give voice	17	5.66	4.58	put	0	17	0.0	0	0	0	6
oewn-02508185-v	admit	6	5.6	4.58	let in	0	6	0.0	0	0	0	3
oewn-00551194-v	switch	12	5.54	4.58	change	1	14	0.07	0	0	0	9
oewn-00775012-v	present	9	5.45	4.58	face	0	11	0.0	0	0	0	5
oewn-01641910-v	plan	13	5.29	4.58	plan	0	13	0.0	0	0	0	7
oewn-01621566-v	institute	5	5.27	4.58	bring	0	5	0.0	0	0	0	3
oewn-02060390-v	rout out	6	5.23	4.58	force out	0	6	0.0	0	0	0	3
oewn-02405179-v	prefer	4	4.78	4.58	advantage	4	4	1.0	0	0	0	2
oewn-02386868-v	assume	5	5.92	4.57	take on	0	5	0.0	0	0	0	2
oewn-02302103-v	offer	4	5.71	4.57	give	0	4	0.0	0	0	0	3
oewn-01591414-v	tag	12	5.54	4.57	point	3	14	0.21	0	0	0	9
oewn-00870790-v	challenge	4	5.51	4.57	call	1	5	0.2	0	0	0	3
oewn-02477646-v	list	9	5.43	4.57	post	0	9	0.0	0	0	0	6
oewn-00676526-v	choose	48	6.08	4.56	think of	3	53	0.06	0	0	0	26
oewn-02561834-v	support	23	6.04	4.56	back	5	24	0.21	0	0	0	8
oewn-02535833-v	try	28	6.03	4.56	have a go	11	30	0.37	0	0	0	10
oewn-00895399-v	excuse	5	5.6	4.56	let off	0	5	0.0	0	0	0	2
oewn-01096497-v	campaign	7	5.49	4.56	run	0	7	0.0	0	0	0	5
oewn-02522868-v	misbehave	6	5.3	4.56	act up	6	6	1.0	0	0	0	3
oewn-00713964-v	calculate	8	5.21	4.56	take into account	0	8	0.0	0	0	0	2
oewn-00171865-v	build up	4	5.04	4.56	build up	0	4	0.0	0	0	0	3
oewn-01516062-v	shed	16	4.99	4.56	drop	0	17	0.0	0	0	0	5
oewn-02273196-v	waste	4	4.81	4.56	waste	0	4	0.0	0	0	0	2
oewn-01393934-v	roll out	4	4.75	4.56	roll	0	4	0.0	0	0	0	3
oewn-01891013-v	wheel	4	4.75	4.56	roll	0	4	0.0	0	0	0	3
oewn-00633898-v	assume	5	4.61	4.56	take for granted	3	5	0.6	0	0	0	2
oewn-01668067-v	cook	21	6.08	4.55	make	0	21	0.0	0	0	0	12
oewn-02618797-v	attend	5	6.03	4.55	go to	0	5	0.0	0	0	0	4
oewn-02406665-v	nominate	4	5.66	4.55	put up	3	5	0.6	0	0	0	2
oewn-02078906-v	escape	16	5.62	4.55	get away	0	18	0.0	0	0	0	8
oewn-02546367-v	serve	7	5.35	4.55	wait on	0	7	0.0	0	0	0	3
oewn-00765444-v	settle	9	5.25	4.55	clear	0	9	0.0	0	0	0	5
oewn-02450790-v	be	4	6.79	4.54	be	0	4	0.0	0	0	0	3
oewn-02372362-v	act	377	6.71	4.54	have	84	486	0.17	0	0	1	191
oewn-00252905-v	develop	30	6.28	4.54	get on	10	37	0.27	0	0	0	16
oewn-02133754-v	see	7	6.1	4.54	see	1	8	0.12	0	0	0	5
oewn-00715072-v	associate	15	6.08	4.54	think of	1	15	0.07	0	0	0	7
oewn-00633399-v	think	8	6.08	4.54	think	0	8	0.0	0	0	0	3
oewn-00628065-v	read	4	5.54	4.54	read	0	4	0.0	0	0	0	4
oewn-01938286-v	park	4	5.16	4.54	park	0	4	0.0	0	0	0	4
oewn-02150244-v	hide	7	5.06	4.54	earth	1	8	0.12	0	0	0	7
oewn-02059191-v	tear	6	5.02	4.54	charge	0	6	0.0	0	0	0	2
oewn-00378022-v	burn down	4	6.03	4.53	go up	3	4	0.75	0	0	0	2
oewn-00525762-v	assume	6	5.92	4.53	take	0	6	0.0	0	0	0	2
oewn-01159815-v	consume	30	5.81	4.53	use	8	33	0.24	0	0	0	12
oewn-01709988-v	arrange	9	5.66	4.53	put	2	9	0.22	0	0	0	5
oewn-01691771-v	map	4	4.76	4.53	map	0	4	0.0	0	0	0	3
oewn-01374421-v	kick	5	4.72	4.53	kick	0	7	0.0	0	0	0	5
oewn-02620216-v	be	5	6.79	4.52	be	0	5	0.0	0	0	0	2
oewn-00730579-v	recognize	7	6.1	4.52	know	6	7	0.86	0	0	0	2
oewn-00609334-v	remember	13	6.1	4.52	know	1	13	0.08	0	0	0	4
oewn-02003830-v	lead	13	5.92	4.52	take	4	13	0.31	0	0	0	5
oewn-01452567-v	transport	22	5.92	4.52	take	3	23	0.13	0	0	0	17
oewn-00992687-v	address	7	5.78	4.52	come up to	0	7	0.0	0	0	0	3
oewn-00817348-v	answer	14	5.78	4.52	come back	4	15	0.27	0	0	0	8
oewn-00530070-v	issue	13	5.78	4.52	come out	0	14	0.0	0	0	0	8
oewn-01718067-v	perform	21	5.71	4.52	give	1	24	0.04	0	0	0	18
oewn-01441809-v	catch	9	5.52	4.52	stop	0	9	0.0	0	0	0	6
oewn-00893836-v	thank	5	5.48	4.52	thank	0	5	0.0	0	0	0	2
oewn-01790925-v	anger	5	5.32	4.52	see red	0	5	0.0	0	0	0	4
oewn-02716988-v	enclose	11	5.19	4.52	hold in	0	11	0.0	0	0	0	6
oewn-01654986-v	organize	14	6.28	4.51	get up	0	14	0.0	0	0	0	8
oewn-02696550-v	lie	35	6.04	4.51	back	1	36	0.03	0	0	0	21
oewn-01102556-v	win	11	5.92	4.51	take	5	12	0.42	0	0	0	9
oewn-01357376-v	connect	18	5.66	4.51	put through	0	20	0.0	0	0	0	13
oewn-00236085-v	limit	11	5.66	4.51	keep down	0	11	0.0	0	0	0	5
oewn-01349980-v	confine	13	5.62	4.51	put away	0	14	0.0	0	0	0	6
oewn-01193481-v	delight	8	6.12	4.5	have a good time	5	8	0.62	0	0	0	5
oewn-01079008-v	move	17	6.03	4.5	go	3	17	0.18	0	0	0	10
oewn-00349400-v	begin	16	5.59	4.5	set off	0	18	0.0	0	0	0	7
oewn-02506927-v	judge	4	5.5	4.5	try	0	4	0.0	0	0	0	2
oewn-01514338-v	propel	16	5.37	4.5	hit	0	16	0.0	0	0	0	13
oewn-01006107-v	score	4	5.05	4.5	mark	0	4	0.0	0	0	0	2
oewn-01513459-v	engage	8	4.85	4.5	ride	0	8	0.0	0	0	0	3
oewn-01023429-v	conclude	6	4.84	4.5	square off	0	6	0.0	0	0	0	2
oewn-00099475-v	exercise	13	5.96	4.49	work out	8	13	0.62	0	0	0	6
oewn-02207166-v	keep	24	5.66	4.49	keep	2	25	0.08	0	0	0	9
oewn-00592914-v	perceive	4	5.19	4.49	sense	0	4	0.0	0	0	0	2
oewn-01700543-v	color	4	4.91	4.49	color	0	4	0.0	0	0	0	2
oewn-02081395-v	expand	4	4.81	4.49	spread out	0	4	0.0	0	0	0	3
oewn-01758079-v	prepare	4	4.55	4.49	prepare	0	4	0.0	0	0	0	2
oewn-02575545-v	undertake	4	5.92	4.48	take on	0	4	0.0	0	0	0	2
oewn-00792365-v	telecommunicate	16	5.51	4.48	call	0	17	0.0	0	0	0	7
oewn-01441318-v	serve	6	5.26	4.48	process	0	6	0.0	0	0	0	3
oewn-00238763-v	deoxidize	5	4.73	4.48	reduce	0	5	0.0	0	0	0	3
oewn-01159300-v	consume	32	6.71	4.47	have	6	36	0.17	0	0	0	14
oewn-02678923-v	balance	18	6.08	4.47	make up	0	19	0.0	0	0	0	7
oewn-00407168-v	fix	28	5.96	4.47	work	2	31	0.06	0	0	0	15
oewn-02436167-v	separate	20	5.78	4.47	part	2	24	0.08	0	0	0	8
oewn-02293158-v	acquire	6	5.39	4.47	win	1	7	0.14	0	0	0	3
oewn-00706456-v	plan	21	5.29	4.47	plan	0	22	0.0	0	0	0	11
oewn-00736950-v	date	5	5.22	4.47	date	0	6	0.0	0	0	0	3
oewn-00230459-v	enhance	4	5.14	4.47	follow up	1	4	0.25	0	0	0	3
oewn-00542243-v	expand	4	4.75	4.47	develop	0	4	0.0	0	0	0	3
oewn-02013448-v	leave	63	6.28	4.46	get	0	65	0.0	0	0	0	20
