family_id	head	size	book_hits	raw_hits	book_members	peak_word	charged	labelled	charged_pct	pos_ct	neg_ct	contrast	held	done	eligible
oewn-00357608-v	heave	4	27	238	4	lift	0	4	0.0	0	0	0	0	0	0
oewn-02060895-v	drive	4	27	476	2	drive	0	4	0.0	0	0	0	0	0	0
oewn-02140736-v	reflect	4	27	89	4	reflect	0	4	0.0	0	0	0	0	0	0
oewn-02485579-v	distribute	4	27	122	3	supply	0	4	0.0	0	0	0	0	0	0
oewn-02594833-v	befriend	4	27	27	2	pal	0	4	0.0	0	0	0	0	0	0
oewn-00105087-v	emit	13	26	157	9	breathe	0	13	0.0	0	0	0	0	0	0
oewn-02298282-v	hand over	9	26	183	6	render	0	9	0.0	0	0	0	0	0	0
oewn-02667330-v	deviate	9	26	126	6	depart	1	9	0.11	0	1	0	0	0	0
oewn-00612092-v	remind	8	26	54	2	remind	0	8	0.0	0	0	0	0	0	0
oewn-00766947-v	reconcile	8	26	270	7	settle	1	8	0.12	0	1	0	0	0	0
oewn-00827994-v	deplore	8	26	31	4	accurse	0	8	0.0	0	0	0	0	0	0
oewn-02240011-v	surrender	8	26	202	5	sell	0	8	0.0	0	0	0	0	0	0
oewn-00313162-v	darken	7	26	42	5	darken	3	7	0.43	0	3	0	0	0	0
oewn-01888570-v	cant	6	26	98	5	pitch	0	6	0.0	0	0	0	0	0	0
oewn-02029675-v	escort	6	26	41	5	escort	0	6	0.0	0	0	0	0	0	0
oewn-00376536-v	freeze	5	26	99	2	ice	0	5	0.0	0	0	0	0	0	0
oewn-00792796-v	summon	5	26	135	5	demand	0	5	0.0	0	0	0	0	0	0
oewn-01233816-v	nudge	5	26	54	4	elbow	0	5	0.0	0	0	0	0	0	0
oewn-01486416-v	pack	5	26	117	5	pack	0	5	0.0	0	0	0	0	0	0
oewn-01727101-v	rehearse	5	26	76	4	practise	0	5	0.0	0	0	0	0	0	0
oewn-01906398-v	scurry	5	26	30	3	scuttle	0	5	0.0	0	0	0	0	0	0
oewn-02447914-v	oversee	5	26	152	5	build	0	5	0.0	0	0	0	0	0	0
oewn-01784760-v	terrify	4	26	34	3	terrify	3	4	0.75	3	0	0	0	0	0
oewn-01882056-v	oscillate	4	26	148	3	hunt	0	4	0.0	0	0	0	0	0	0
oewn-02678923-v	balance	19	25	152	9	correct	0	19	0.0	0	0	0	0	0	0
oewn-01580466-v	immerse	15	25	231	12	plunge	0	15	0.0	0	0	0	0	0	0
oewn-02678329-v	compensate	11	25	551	8	carry	3	11	0.27	3	0	0	0	0	0
oewn-00242575-v	shrivel	10	25	104	6	blast	4	10	0.4	4	0	0	0	0	0
oewn-00603217-v	espouse	9	25	95	7	embrace	0	9	0.0	0	0	0	0	0	0
oewn-01823521-v	intimidate	9	25	101	6	dash	0	9	0.0	0	0	0	0	0	0
oewn-00788478-v	examine	8	25	129	2	examine	0	8	0.0	0	0	0	0	0	0
oewn-01859592-v	move	8	25	351	5	move	0	8	0.0	0	0	0	0	0	0
oewn-00886061-v	pledge	7	25	65	7	vow	0	7	0.0	0	0	0	0	0	0
oewn-02617665-v	specify	7	25	189	3	determine	5	7	0.71	5	0	0	0	0	0
oewn-00210263-v	decompose	6	25	254	4	hang	0	6	0.0	0	0	0	0	0	0
oewn-00311168-v	boom	6	25	109	5	boom	0	6	0.0	0	0	0	0	0	0
oewn-01563925-v	collide	6	25	177	5	shock	3	6	0.5	0	3	0	0	0	0
oewn-00457106-v	soak	5	25	61	5	steep	0	5	0.0	0	0	0	0	0	0
oewn-01023638-v	arrange	5	25	294	5	settle	0	5	0.0	0	0	0	0	0	0
oewn-01279534-v	notch	5	25	296	4	mark	0	5	0.0	0	0	0	0	0	0
oewn-00871595-v	charge	4	25	195	4	charge	1	4	0.25	0	1	0	0	0	0
oewn-01976312-v	fall	4	25	596	4	fall	0	4	0.0	0	0	0	0	0	0
oewn-02271765-v	save	4	25	251	3	save	0	4	0.0	0	0	0	0	0	0
oewn-02273196-v	waste	4	25	403	4	blow	0	4	0.0	0	0	0	0	0	0
oewn-02564777-v	ruin	4	25	539	4	break	3	4	0.75	0	3	0	0	0	0
oewn-02720849-v	teem	4	25	74	3	crawl	0	4	0.0	0	0	0	0	0	0
oewn-02318230-v	deprive	14	24	81	10	deprive	1	14	0.07	0	1	0	0	0	0
oewn-00277172-v	disorder	12	24	58	7	disorder	3	12	0.25	0	3	0	0	0	0
oewn-00431323-v	thin out	9	24	272	8	dress	0	9	0.0	0	0	0	0	0	0
oewn-01231635-v	permeate	9	24	71	6	penetrate	2	9	0.22	2	0	0	0	0	0
oewn-01894785-v	convulse	9	24	143	5	toss	1	9	0.11	1	0	0	0	0	0
oewn-00208905-v	deteriorate	8	24	208	3	wear	3	8	0.38	0	3	0	0	0	0
oewn-02032840-v	disperse	8	24	532	6	break	0	8	0.0	0	0	0	0	0	0
oewn-02068815-v	deviate	8	24	106	6	depart	0	8	0.0	0	0	0	0	0	0
oewn-02412896-v	precede	8	24	94	5	precede	0	8	0.0	0	0	0	0	0	0
oewn-00361585-v	be born	7	24	305	4	fall	0	7	0.0	0	0	0	0	0	0
oewn-00470295-v	wear	7	24	208	3	wear	0	7	0.0	0	0	0	0	0	0
oewn-01254492-v	smear	6	24	94	4	dust	0	6	0.0	0	0	0	0	0	0
oewn-02724891-v	sulk	6	24	73	6	brood	6	6	1.0	0	6	0	0	0	0
oewn-00027261-v	stretch	5	24	161	5	stretch	1	5	0.2	1	0	0	0	0	0
oewn-00373318-v	heat	5	24	85	4	heat	2	5	0.4	0	2	0	0	0	0
oewn-00938019-v	break	5	24	516	5	break	0	5	0.0	0	0	0	0	0	0
oewn-01005294-v	photograph	5	24	211	4	shoot	0	5	0.0	0	0	0	0	0	0
oewn-01384737-v	pick	5	24	136	5	pick	0	5	0.0	0	0	0	0	0	0
oewn-01442364-v	snatch	5	24	101	3	snatch	0	5	0.0	0	0	0	0	0	0
oewn-01528083-v	malfunction	5	24	81	2	jam	1	5	0.2	0	1	0	0	0	0
oewn-01958986-v	dispatch	5	24	32	3	despatch	0	5	0.0	0	0	0	0	0	0
oewn-02097888-v	beat	5	24	255	4	beat	0	5	0.0	0	0	0	0	0	0
oewn-02386868-v	assume	5	24	130	4	resume	0	5	0.0	0	0	0	0	0	0
oewn-00082467-v	dress	4	24	251	3	dress	0	4	0.0	0	0	0	0	0	0
oewn-00090460-v	mutilate	4	24	52	4	mar	2	4	0.5	0	2	0	0	0	0
oewn-00643334-v	multiply	4	24	369	3	raise	0	4	0.0	0	0	0	0	0	0
oewn-01749530-v	print	4	24	51	3	print	0	4	0.0	0	0	0	0	0	0
oewn-02179501-v	rattle	4	24	50	2	rattle	0	4	0.0	0	0	0	0	0	0
oewn-02309628-v	snap up	4	24	48	2	grab	0	4	0.0	0	0	0	0	0	0
oewn-02362227-v	save	4	24	250	3	save	0	4	0.0	0	0	0	0	0	0
oewn-02776675-v	overcast	4	24	128	4	cloud	0	4	0.0	0	0	0	0	0	0
oewn-00084491-v	drug	14	23	84	5	poison	1	14	0.07	0	1	0	0	0	0
oewn-00010234-v	act involuntarily	10	23	48	3	wink	0	10	0.0	0	0	0	0	0	0
oewn-01521557-v	weave	10	23	189	5	shoot	0	10	0.0	0	0	0	0	0	0
oewn-01647199-v	trip	10	23	84	4	trip	0	10	0.0	0	0	0	0	0	0
oewn-00820635-v	insist	9	23	98	3	insist	6	9	0.67	0	6	0	0	0	0
oewn-02262575-v	substitute	9	23	132	6	exchange	0	9	0.0	0	0	0	0	0	0
oewn-02073816-v	spill	7	23	63	6	overflow	0	7	0.0	0	0	0	0	0	0
oewn-02284977-v	conserve	7	23	109	4	preserve	4	7	0.57	0	4	0	0	0	0
oewn-00484112-v	harmonize	6	23	64	5	proportion	1	6	0.17	1	0	0	0	0	0
oewn-00891621-v	guarantee	5	23	131	5	secure	0	5	0.0	0	0	0	0	0	0
oewn-02468933-v	avoid	5	23	98	4	avoid	0	5	0.0	0	0	0	0	0	0
oewn-00073096-v	evacuate	4	23	109	3	empty	0	4	0.0	0	0	0	0	0	0
oewn-00336733-v	smash	4	23	140	3	dash	0	4	0.0	0	0	0	0	0	0
oewn-00337070-v	crack	4	23	649	4	break	0	4	0.0	0	0	0	0	0	0
oewn-01995486-v	submerge	4	23	94	3	drown	0	4	0.0	0	0	0	0	0	0
oewn-01481233-v	clog	15	22	167	7	stuff	0	15	0.0	0	0	0	0	0	0
oewn-01637966-v	fabricate	13	22	87	7	spin	5	13	0.38	0	5	0	0	0	0
oewn-01925197-v	slog	12	22	72	7	tramp	0	12	0.0	0	0	0	0	0	0
oewn-00036355-v	wash	10	22	168	6	hush	2	10	0.2	2	0	0	0	0	0
oewn-00248276-v	multiply	9	22	96	5	double	0	9	0.0	0	0	0	0	0	0
oewn-01666666-v	cast	9	22	242	3	press	0	9	0.0	0	0	0	0	0	0
oewn-00444339-v	harden	7	22	105	2	temper	0	7	0.0	0	0	0	0	0	0
oewn-00967719-v	report	7	22	98	3	report	0	7	0.0	0	0	0	0	0	0
oewn-01582002-v	lift	7	22	236	3	lift	0	7	0.0	0	0	0	0	0	0
oewn-00093529-v	waste	6	22	113	4	waste	0	6	0.0	0	0	0	0	0	0
oewn-00244010-v	unite	6	22	89	3	unite	0	6	0.0	0	0	0	0	0	0
oewn-00984546-v	inflect	6	22	106	2	compare	2	6	0.33	2	0	0	0	0	0
oewn-01446945-v	transfix	6	22	68	5	pin	0	6	0.0	0	0	0	0	0	0
oewn-01540197-v	tarnish	6	22	66	5	stain	0	6	0.0	0	0	0	0	0	0
oewn-01589199-v	toy	6	22	378	6	play	4	6	0.67	4	0	0	0	0	0
oewn-02034269-v	disperse	6	22	102	6	scatter	0	6	0.0	0	0	0	0	0	0
oewn-02050704-v	spin	6	22	99	3	whirl	0	6	0.0	0	0	0	0	0	0
oewn-02125653-v	itch	6	22	35	3	tingle	2	6	0.33	0	2	0	0	0	0
oewn-01902275-v	jiggle	5	22	24	3	wag	0	5	0.0	0	0	0	0	0	0
oewn-00449635-v	empty	4	22	125	2	empty	0	4	0.0	0	0	0	0	0	0
oewn-01006107-v	score	4	22	289	2	mark	0	4	0.0	0	0	0	0	0	0
oewn-01490942-v	empty	4	22	102	2	empty	0	4	0.0	0	0	0	0	0	0
oewn-01700543-v	color	4	22	125	3	colour	0	4	0.0	0	0	0	0	0	0
oewn-01938286-v	park	4	22	44	1	park	0	4	0.0	0	0	0	0	0	0
oewn-01222867-v	cling to	10	21	55	5	clutch	6	10	0.6	6	0	0	0	0	0
oewn-02070438-v	flow	9	21	99	5	flow	0	9	0.0	0	0	0	0	0	0
oewn-02086937-v	spread	9	21	165	6	spread	0	9	0.0	0	0	0	0	0	0
oewn-02394092-v	socialize	8	21	130	3	swing	0	8	0.0	0	0	0	0	0	0
oewn-02288941-v	bribe	7	21	100	4	buy	0	7	0.0	0	0	0	0	0	0
oewn-02308311-v	forfeit	7	21	70	6	give up	0	7	0.0	0	0	0	0	0	0
oewn-00742058-v	assign	6	21	46	5	attribute	0	6	0.0	0	0	0	0	0	0
oewn-01661660-v	disassemble	6	21	436	3	strike	0	6	0.0	0	0	0	0	0	0
oewn-01725631-v	simulate	6	21	323	5	play	1	6	0.17	0	1	0	0	0	0
oewn-02245889-v	extort	6	21	122	6	squeeze	0	6	0.0	0	0	0	0	0	0
oewn-00025196-v	tense	5	21	225	4	stretch	0	5	0.0	0	0	0	0	0	0
oewn-00311895-v	blur	5	21	94	5	dim	0	5	0.0	0	0	0	0	0	0
oewn-00682064-v	prejudice	5	21	43	4	prejudice	1	5	0.2	1	0	0	0	0	0
oewn-00768022-v	push	5	21	119	4	push	0	5	0.0	0	0	0	0	0	0
oewn-01112928-v	overpower	5	21	54	3	overwhelm	3	5	0.6	0	3	0	0	0	0
oewn-01265500-v	skin	5	21	76	3	skin	0	5	0.0	0	0	0	0	0	0
oewn-01513208-v	switch off	5	21	452	4	cut	0	5	0.0	0	0	0	0	0	0
oewn-02253616-v	access	5	21	177	3	address	0	5	0.0	0	0	0	0	0	0
oewn-02254246-v	recover	5	21	131	3	recover	0	5	0.0	0	0	0	0	0	0
oewn-01179996-v	forage	4	21	43	3	prey	0	4	0.0	0	0	0	0	0	0
oewn-01946206-v	glide	4	21	65	3	glide	0	4	0.0	0	0	0	0	0	0
oewn-02729826-v	go back	4	21	91	2	ascend	0	4	0.0	0	0	0	0	0	0
oewn-00498786-v	impregnate	13	20	199	7	charge	4	13	0.31	2	2	1	0	0	0
oewn-00306798-v	explode	10	20	136	6	burst	0	10	0.0	0	0	0	0	0	0
oewn-00092442-v	recuperate	9	20	123	4	recover	3	9	0.33	0	3	0	0	0	0
oewn-01302344-v	detach	9	20	57	5	cut off	0	9	0.0	0	0	0	0	0	0
oewn-02352633-v	consign	8	20	259	7	charge	0	8	0.0	0	0	0	0	0	0
oewn-02749936-v	brood	7	20	80	6	hover	4	7	0.57	0	4	0	0	0	0
oewn-01233274-v	prod	6	20	42	4	goose	0	6	0.0	0	0	0	0	0	0
oewn-02152799-v	cover	6	20	156	3	cover	4	6	0.67	0	4	0	0	0	0
oewn-02508185-v	admit	6	20	99	3	admit	0	6	0.0	0	0	0	0	0	0
oewn-01476839-v	range	5	20	82	4	range	0	5	0.0	0	0	0	0	0	0
oewn-02197016-v	zest	5	20	27	4	ginger	0	5	0.0	0	0	0	0	0	0
oewn-00264117-v	bulge	4	20	58	4	bulk	0	4	0.0	0	0	0	0	0	0
oewn-00718663-v	postulate	4	20	69	2	insist	0	4	0.0	0	0	0	0	0	0
oewn-01032865-v	covenant	4	20	113	4	communicate	0	4	0.0	0	0	0	0	0	0
oewn-01393934-v	roll out	4	20	214	3	roll	0	4	0.0	0	0	0	0	0	0
oewn-01516758-v	pitch	4	20	120	3	pitch	0	4	0.0	0	0	0	0	0	0
oewn-02145619-v	produce	4	20	131	3	produce	0	4	0.0	0	0	0	0	0	0
oewn-02709149-v	yield	4	20	135	3	yield	1	4	0.25	0	1	0	0	0	0
oewn-00244786-v	abridge	15	19	310	11	cut	0	15	0.0	0	0	0	0	0	0
oewn-02349564-v	plunder	11	19	77	7	strip	0	11	0.0	0	0	0	0	0	0
oewn-00553892-v	decay	9	19	70	6	spoil	1	9	0.11	0	1	0	0	0	0
oewn-01009951-v	sum up	9	19	72	5	resume	0	9	0.0	0	0	0	0	0	0
oewn-02477646-v	list	9	19	136	3	post	0	9	0.0	0	0	0	0	0	0
oewn-01503512-v	sow	7	19	88	5	scatter	0	7	0.0	0	0	0	0	0	0
oewn-01771464-v	seethe	7	19	64	3	boil	6	7	0.86	0	6	0	0	0	0
oewn-01781734-v	adore	7	19	39	4	worship	1	7	0.14	1	0	0	0	0	0
oewn-00264920-v	inflate	6	19	119	5	heave	0	6	0.0	0	0	0	0	0	0
oewn-00416323-v	settle	6	19	250	4	settle	0	6	0.0	0	0	0	0	0	0
oewn-00504245-v	stimulate	6	19	125	5	excite	0	6	0.0	0	0	0	0	0	0
oewn-00969657-v	publish	6	19	122	5	issue	0	6	0.0	0	0	0	0	0	0
oewn-01456044-v	drag	6	19	200	3	train	1	6	0.17	0	1	0	0	0	0
oewn-01962474-v	ride horseback	6	19	111	5	post	0	6	0.0	0	0	0	0	0	0
oewn-02076087-v	overflow	6	19	37	4	overflow	0	6	0.0	0	0	0	0	0	0
oewn-00878196-v	confer	5	19	64	2	consult	0	5	0.0	0	0	0	0	0	0
oewn-01066821-v	write out	5	19	338	4	cut	0	5	0.0	0	0	0	0	0	0
oewn-01313763-v	dig	5	19	228	4	lift	0	5	0.0	0	0	0	0	0	0
oewn-02097668-v	beat	5	19	226	4	beat	0	5	0.0	0	0	0	0	0	0
oewn-00337528-v	crack	4	19	152	4	crack	0	4	0.0	0	0	0	0	0	0
oewn-01805829-v	mortify	4	19	87	4	subdue	0	4	0.0	0	0	0	0	0	0
oewn-02675266-v	exceed	4	19	59	4	exceed	0	4	0.0	0	0	0	0	0	0
oewn-00052265-v	inseminate	15	18	19	4	prang up	0	15	0.0	0	0	0	0	0	0
oewn-00801460-v	revoke	13	18	165	6	lift	0	13	0.0	0	0	0	0	0	0
oewn-00495205-v	isolate	12	18	78	7	withdraw	0	12	0.0	0	0	0	0	0	0
oewn-01785339-v	strong-arm	11	18	28	3	bully	0	11	0.0	0	0	0	0	0	0
oewn-00910304-v	foster	9	18	147	7	serve	2	9	0.22	2	0	0	0	0	0
oewn-00436806-v	roll up	8	18	80	6	bolt	0	8	0.0	0	0	0	0	0	0
oewn-00829391-v	preach	7	18	38	4	preach	0	7	0.0	0	0	0	0	0	0
oewn-01164741-v	recycle	7	18	109	2	recover	1	7	0.14	0	1	0	0	0	0
oewn-01387093-v	collect	7	18	82	5	collect	0	7	0.0	0	0	0	0	0	0
oewn-01939335-v	bicycle	7	18	68	3	wheel	0	7	0.0	0	0	0	0	0	0
oewn-02436818-v	administer	7	18	71	5	manage	0	7	0.0	0	0	0	0	0	0
oewn-00230031-v	enhance	6	18	300	3	raise	0	6	0.0	0	0	0	0	0	0
oewn-01534530-v	impress	6	18	94	5	impress	0	6	0.0	0	0	0	0	0	0
oewn-01821905-v	cheer	6	18	62	5	cheer	4	6	0.67	4	0	0	0	0	0
oewn-00004227-v	exhale	5	18	221	4	blow	1	5	0.2	0	1	0	0	0	0
oewn-00493642-v	pollute	5	18	59	4	foul	0	5	0.0	0	0	0	0	0	0
oewn-00852919-v	incite	5	18	310	5	raise	0	5	0.0	0	0	0	0	0	0
oewn-01420833-v	beat	5	18	216	4	beat	2	5	0.4	2	0	0	0	0	0
oewn-01650408-v	provoke	5	18	138	5	pick	1	5	0.2	0	1	0	0	0	0
oewn-02479404-v	empower	5	18	48	5	entitle	0	5	0.0	0	0	0	0	0	0
oewn-00217853-v	flow	4	18	134	4	flow	0	4	0.0	0	0	0	0	0	0
oewn-00305890-v	narrow	4	18	84	2	narrow	0	4	0.0	0	0	0	0	0	0
oewn-00521437-v	interrupt	4	18	71	3	interrupt	2	4	0.5	0	2	0	0	0	0
oewn-00898147-v	uphold	4	18	74	4	justify	0	4	0.0	0	0	0	0	0	0
oewn-01205348-v	nourish	4	18	382	4	carry	0	4	0.0	0	0	0	0	0	0
oewn-01259737-v	chop	4	18	57	4	axe	0	4	0.0	0	0	0	0	0	0
oewn-01322669-v	reap	4	18	242	4	cut	0	4	0.0	0	0	0	0	0	0
oewn-01644092-v	design	4	18	305	3	cut	0	4	0.0	0	0	0	0	0	0
oewn-02047875-v	orb	4	18	37	4	revolve	0	4	0.0	0	0	0	0	0	0
oewn-02431646-v	restore	4	18	90	3	restore	0	4	0.0	0	0	0	0	0	0
oewn-02609063-v	unite	4	18	83	3	unite	0	4	0.0	0	0	0	0	0	0
oewn-00027698-v	exsert	12	17	130	7	extend	0	12	0.0	0	0	0	0	0	0
oewn-00515544-v	bring out	8	17	319	6	raise	0	8	0.0	0	0	0	0	0	0
oewn-01927367-v	hop on	8	17	84	6	mount	0	8	0.0	0	0	0	0	0	0
oewn-02558146-v	restore	8	17	81	4	restore	3	8	0.38	3	0	0	0	0	0
oewn-00405549-v	organize	7	17	20	4	structure	0	7	0.0	0	0	0	0	0	0
oewn-00717446-v	pin down	7	17	66	3	narrow	0	7	0.0	0	0	0	0	0	0
oewn-01356709-v	seal	7	17	87	4	pack	0	7	0.0	0	0	0	0	0	0
oewn-00195256-v	denude	6	17	84	2	strip	0	6	0.0	0	0	0	0	0	0
oewn-00871260-v	contest	6	17	35	5	contend	0	6	0.0	0	0	0	0	0	0
oewn-01301254-v	detach	6	17	464	4	break	0	6	0.0	0	0	0	0	0	0
oewn-01359073-v	affix	6	17	147	5	post	0	6	0.0	0	0	0	0	0	0
oewn-01421321-v	shuffle	6	17	290	4	cut	0	6	0.0	0	0	0	0	0	0
oewn-02331351-v	shop	5	17	60	3	shop	0	5	0.0	0	0	0	0	0	0
oewn-01492993-v	load	4	17	170	2	charge	0	4	0.0	0	0	0	0	0	0
oewn-01495382-v	bruise	4	17	111	3	jam	0	4	0.0	0	0	0	0	0	0
oewn-02128797-v	smell	4	17	86	4	smell	4	4	1.0	1	3	1	0	0	0
oewn-02491069-v	hang	4	17	240	2	hang	0	4	0.0	0	0	0	0	0	0
oewn-00763758-v	negociate	13	16	22	4	bargain	0	13	0.0	0	0	0	0	0	0
oewn-00368338-v	unify	12	16	78	5	unite	0	12	0.0	0	0	0	0	0	0
oewn-00179205-v	take off	11	16	85	5	strip	0	11	0.0	0	0	0	0	0	0
oewn-00381684-v	convert	10	16	125	2	float	0	10	0.0	0	0	0	0	0	0
oewn-01579924-v	dunk	10	16	127	8	plunge	0	10	0.0	0	0	0	0	0	0
oewn-01784999-v	intimidate	10	16	28	4	bully	0	10	0.0	0	0	0	0	0	0
oewn-02001894-v	lag	10	16	116	6	drag	0	10	0.0	0	0	0	0	0	0
oewn-02223876-v	support	10	16	126	6	provide	1	10	0.1	1	0	0	0	0	0
oewn-00049617-v	undress	9	16	85	5	strip	0	9	0.0	0	0	0	0	0	0
oewn-00541315-v	widen	9	16	161	5	stretch	0	9	0.0	0	0	0	0	0	0
oewn-00806464-v	disagree	9	16	41	6	differ	1	9	0.11	0	1	0	0	0	0
oewn-01665698-v	level	8	16	79	6	level	0	8	0.0	0	0	0	0	0	0
oewn-02449527-v	license	8	16	68	7	recognise	0	8	0.0	0	0	0	0	0	0
oewn-02573434-v	rape	8	16	47	7	assault	0	8	0.0	0	0	0	0	0	0
oewn-00711834-v	mastermind	7	16	132	4	direct	0	7	0.0	0	0	0	0	0	0
oewn-02157242-v	peruse	7	16	55	5	thumb	0	7	0.0	0	0	0	0	0	0
oewn-02705339-v	represent	7	16	100	6	represent	0	7	0.0	0	0	0	0	0	0
oewn-00438402-v	specialize	6	16	63	1	narrow	0	6	0.0	0	0	0	0	0	0
oewn-01054173-v	peep	6	16	56	4	peep	0	6	0.0	0	0	0	0	0	0
oewn-01099911-v	enlist	6	16	284	4	raise	0	6	0.0	0	0	0	0	0	0
oewn-01985637-v	rear	6	16	85	5	rear	3	6	0.5	3	0	0	0	0	0
oewn-00305203-v	constrict	5	16	63	1	narrow	0	5	0.0	0	0	0	0	0	0
oewn-00622345-v	confuse	5	16	72	4	confuse	0	5	0.0	0	0	0	0	0	0
oewn-02148002-v	excavate	5	16	102	5	dig	0	5	0.0	0	0	0	0	0	0
oewn-02317458-v	recall	5	16	134	3	recall	4	5	0.8	0	4	0	0	0	0
oewn-02399804-v	substitute	5	16	155	3	cover	0	5	0.0	0	0	0	0	0	0
oewn-02406665-v	nominate	5	16	89	3	propose	3	5	0.6	3	0	0	0	0	0
oewn-00081478-v	bring around	4	16	60	3	cure	1	4	0.25	1	0	0	0	0	0
oewn-00618547-v	neglect	4	16	62	3	neglect	0	4	0.0	0	0	0	0	0	0
oewn-00654571-v	compare	4	16	62	2	compare	0	4	0.0	0	0	0	0	0	0
oewn-01128786-v	invade	4	16	113	4	occupy	0	4	0.0	0	0	0	0	0	0
oewn-01544361-v	spill	4	16	71	4	shed	0	4	0.0	0	0	0	0	0	0
oewn-01576722-v	shred	4	16	32	4	tease	3	4	0.75	0	3	0	0	0	0
oewn-02089989-v	dock	4	16	63	4	wharf	0	4	0.0	0	0	0	0	0	0
oewn-02261162-v	cash	4	16	25	2	cash	0	4	0.0	0	0	0	0	0	0
oewn-00200761-v	edit	14	15	72	6	alter	0	14	0.0	0	0	0	0	0	0
oewn-02497032-v	revel	11	15	22	5	racket	0	11	0.0	0	0	0	0	0	0
oewn-00165779-v	proof	10	15	76	1	proof	4	10	0.4	0	4	0	0	0	0
oewn-02766580-v	erupt	9	15	300	4	catch	0	9	0.0	0	0	0	0	0	0
oewn-01014100-v	confirm	8	15	81	5	confirm	0	8	0.0	0	0	0	0	0	0
oewn-01462658-v	sift	8	15	109	7	strain	0	8	0.0	0	0	0	0	0	0
oewn-00401789-v	complicate	7	15	84	5	involve	0	7	0.0	0	0	0	0	0	0
oewn-01483400-v	trap	6	15	49	4	trap	0	6	0.0	0	0	0	0	0	0
oewn-01986058-v	straighten	6	15	72	5	rear	0	6	0.0	0	0	0	0	0	0
oewn-00355288-v	check	5	15	86	4	check	0	5	0.0	0	0	0	0	0	0
oewn-01290655-v	fetter	5	15	20	5	cuff	0	5	0.0	0	0	0	0	0	0
oewn-01921542-v	shuffle	5	15	105	4	drag	2	5	0.4	0	2	0	0	0	0
oewn-00777876-v	oppose	4	15	62	3	oppose	0	4	0.0	0	0	0	0	0	0
oewn-00825330-v	reprimand	4	15	16	2	censure	3	4	0.75	0	3	0	0	1	0
oewn-01204494-v	swallow	4	15	106	3	swallow	0	4	0.0	0	0	0	0	0	0
oewn-01564990-v	crash	4	15	78	3	wrap	0	4	0.0	0	0	0	0	0	0
oewn-01991507-v	square	4	15	96	4	square	0	4	0.0	0	0	0	0	0	0
oewn-02676679-v	serve	4	15	95	4	serve	0	4	0.0	0	0	0	0	0	0
oewn-01038676-v	chatter	19	14	29	13	chatter	0	19	0.0	0	0	0	0	0	0
oewn-00216642-v	drench	13	14	57	8	flush	0	13	0.0	0	0	0	0	0	0
oewn-01039782-v	chat up	11	14	35	7	flirt	1	11	0.09	1	0	0	0	0	0
oewn-02767855-v	snuff out	11	14	84	7	put out	0	11	0.0	0	0	0	0	0	0
oewn-00862284-v	laud	10	14	39	7	exalt	6	10	0.6	6	0	0	0	1	0
oewn-00193830-v	compound	8	14	86	3	mix	0	8	0.0	0	0	0	0	0	0
oewn-00009140-v	shed	7	14	45	2	shed	0	7	0.0	0	0	0	0	0	0
oewn-00302911-v	domesticate	7	14	472	5	break	5	7	0.71	5	0	0	0	0	0
oewn-00444071-v	harden	7	14	56	4	cure	1	7	0.14	0	1	0	0	0	0
oewn-01029677-v	opine	7	14	17	3	speak out	5	7	0.71	0	5	0	0	0	0
oewn-00403446-v	complicate	6	14	35	3	perplex	0	6	0.0	0	0	0	0	0	0
oewn-00467564-v	integrate	6	14	67	2	fold	1	6	0.17	0	1	0	0	0	0
oewn-01305902-v	bind	6	14	112	4	bind	0	6	0.0	0	0	0	0	0	0
oewn-01377432-v	sprinkle	6	14	50	5	salt	2	6	0.33	2	0	0	0	0	0
oewn-01807900-v	manipulate	6	14	90	5	handle	4	6	0.67	1	3	1	0	0	0
oewn-02372031-v	vacate	6	14	77	5	give up	4	6	0.67	0	4	0	0	0	0
oewn-00074587-v	shed blood	5	14	86	2	flow	0	5	0.0	0	0	0	0	0	0
oewn-00238763-v	deoxidize	5	14	58	2	pole	0	5	0.0	0	0	0	0	0	0
oewn-00468364-v	integrate	5	14	73	2	unite	0	5	0.0	0	0	0	0	0	0
oewn-01008466-v	sketch	5	14	31	3	sketch	0	5	0.0	0	0	0	0	0	0
oewn-01016830-v	testify	5	14	33	4	testify	0	5	0.0	0	0	0	0	0	0
oewn-01258531-v	carve	5	14	52	3	carve	0	5	0.0	0	0	0	0	0	0
oewn-00247103-v	double	4	14	75	3	double	0	4	0.0	0	0	0	0	0	0
oewn-00363763-v	drop	4	14	291	2	drop	0	4	0.0	0	0	0	0	0	0
oewn-00620873-v	date	4	14	57	1	date	1	4	0.25	0	1	0	0	0	0
oewn-00818217-v	deny	4	14	74	3	deny	2	4	0.5	0	2	0	0	0	0
oewn-00829664-v	preach	4	14	27	2	preach	0	4	0.0	0	0	0	0	0	0
oewn-00860250-v	cheer	4	14	67	2	cheer	4	4	1.0	4	0	0	0	0	0
oewn-01308202-v	moor	4	14	52	4	wharf	0	4	0.0	0	0	0	0	0	0
oewn-02420169-v	work at	4	14	20	2	work on	0	4	0.0	0	0	0	0	0	0
oewn-01289516-v	tie down	11	13	112	4	bind	0	11	0.0	0	0	0	0	0	0
oewn-01262255-v	chip	10	13	50	6	chip	0	10	0.0	0	0	0	0	0	0
